subject	world	path	squaretype	chosenPath	chosenSquareType	rt
S414838	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	481
S415189	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1879
S415189	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	851
S415189	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	2849
S419107	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1556
S419107	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	954
S419107	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	2535
S421809	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1586
S421809	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	619
S421809	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	4163
S42633	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1640
S42633	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	783
S42633	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	806
S455320	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1067
S455320	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	752
S455320	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	D	2122
S455320	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	D	837
S455320	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	D	1001
S455320	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);	D	1136
S455320	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	G	672
S482085	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	997
S482085	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	264
S482085	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	386
S489428	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1758
S489428	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	722
S489428	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	D	792
S489428	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	D	591
S489428	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	D	334
S489428	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);	D	614
S489428	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	G	682
S490917	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1914
S490917	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	1817
S490917	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	2472
S49292	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1312
S49292	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	492
S49292	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	659
S505076	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1194
S505076	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	946
S505076	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	888
S507343	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1177
S507343	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	1425
S507343	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	D	1329
S507343	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);	D	1081
S507343	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	D	932
S507343	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,4);p(7,3);p(7,2);	D	1585
S507343	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,4);p(7,3);p(7,2);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,4);p(7,3);p(7,2);p(6,2);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	G	1109
S524015	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	2761
S524015	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	840
S524015	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	633
S528885	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1123
S528885	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	1176
S528885	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	1952
S531684	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	878
S531684	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	792
S531684	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	798
S553913	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	923
S553913	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	860
S553913	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	444
S559226	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	2052
S559226	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	848
S559226	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);	G	1573
S582832	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1655
S582832	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	618
S582832	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	2250
S599357	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	2411
S599357	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	4256
S599357	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	842
S600079	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1557
S600079	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	781
S600079	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	D	1564
S600079	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	D	2502
S600079	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	D	791
S600079	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);	D	2597
S600079	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	G	717
S600877	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1209
S600877	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	2647
S600877	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	1000
S607333	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1547
S607333	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	896
S607333	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	1650
S622759	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	852
S622759	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	417
S622759	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	680
S625801	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	2009
S625801	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	1445
S625801	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	3374
S633374	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1385
S633374	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	361
S633374	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	D	624
S633374	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);	D	352
S633374	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	D	327
S633374	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,4);p(7,3);p(7,2);	D	577
S633374	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,4);p(7,3);p(7,2);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,4);p(7,3);p(7,2);p(6,2);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	G	1352
S646424	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1495
S646424	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	866
S646424	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	D	2210
S646424	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	D	717
S646424	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	D	334
S646424	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);	D	425
S646424	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	G	441
S649302	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	2710
S649302	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	1074
S649302	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	4061
S653044	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1816
S653044	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	574
S653044	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	825
S661572	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1584
S661572	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	713
S661572	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	2233
S666066	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	907
S666066	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	519
S666066	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	1205
S673562	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1059
S673562	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	5673
S673562	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	1076
S680947	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1108
S680947	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	518
S680947	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	751
S699104	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	845
S699104	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	255
S699104	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	666
S701323	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1159
S701323	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	420
S701323	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	840
S702215	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	970
S702215	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	761
S702215	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	1097
S717976	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1175
S717976	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	673
S717976	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	G	1895
S722906	tworooms	p(0,0);	X	p(0,0);p(1,0);p(2,0);p(3,0);	O	1416
S722906	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);	O	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	648
S722906	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	D	1411
S722906	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	D	665
S722906	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	D	431
S722906	tworooms	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	D	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);	D	1473
