subject	world	path	squaretype	nodeName	availableChildName	nodeValue	chosen
S507343	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N9981263	18.5	TRUE
S507343	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N2137138	19.0	FALSE
S507343	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N5568770	22.5	FALSE
S507343	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	O	N9981263	N2053914	20.333332	TRUE
S507343	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	O	N9981263	N2381213	24.999998	FALSE
S524015	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S524015	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S524015	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S524015	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S524015	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S524015	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S524015	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S524015	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	TRUE
S524015	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	FALSE
S524015	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S524015	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N9981263	18.5	TRUE
S524015	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N2137138	19.0	FALSE
S524015	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N5568770	22.5	FALSE
S524015	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	O	N9981263	N2053914	20.333332	TRUE
S524015	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	O	N9981263	N2381213	24.999998	FALSE
S528885	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S528885	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S528885	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S528885	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S528885	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S528885	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S528885	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S528885	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	TRUE
S528885	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	FALSE
S528885	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S531684	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S531684	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S531684	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S531684	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S531684	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S531684	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S531684	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S531684	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	TRUE
S531684	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	FALSE
S531684	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S553913	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S553913	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S553913	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S553913	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S553913	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S553913	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S553913	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S553913	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	TRUE
S553913	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	FALSE
S553913	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S559226	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S559226	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S559226	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S559226	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S559226	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S559226	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S559226	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S559226	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	TRUE
S559226	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	FALSE
S559226	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S559226	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N9981263	18.5	TRUE
S559226	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N2137138	19.0	FALSE
S559226	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N5568770	22.5	FALSE
S559226	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	O	N9981263	N2053914	20.333332	TRUE
S559226	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	O	N9981263	N2381213	24.999998	FALSE
S582832	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S582832	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S582832	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S582832	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S582832	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S582832	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S582832	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S582832	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	TRUE
S582832	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	FALSE
S582832	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S599357	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S599357	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S599357	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S599357	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S599357	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S599357	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S599357	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S599357	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	TRUE
S599357	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	FALSE
S599357	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S599357	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N9981263	18.5	TRUE
S599357	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N2137138	19.0	FALSE
S599357	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N5568770	22.5	FALSE
S599357	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	O	N9981263	N2053914	20.333332	TRUE
S599357	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	O	N9981263	N2381213	24.999998	FALSE
S600079	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S600079	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S600079	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S600079	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S600079	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S600079	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S600079	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S600079	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	TRUE
S600079	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	FALSE
S600079	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S600079	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N9981263	18.5	TRUE
S600079	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N2137138	19.0	FALSE
S600079	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N5568770	22.5	FALSE
S600079	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	O	N9981263	N2053914	20.333332	TRUE
S600079	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	O	N9981263	N2381213	24.999998	FALSE
S600877	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S600877	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S600877	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S600877	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S600877	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S600877	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S600877	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S600877	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	TRUE
S600877	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	FALSE
S600877	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S607333	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S607333	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S607333	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S607333	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S607333	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S607333	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S607333	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S607333	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	TRUE
S607333	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	FALSE
S607333	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S622759	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S622759	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S622759	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S622759	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S622759	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S622759	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S622759	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S622759	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	TRUE
S622759	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	FALSE
S622759	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S625801	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S625801	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S625801	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S625801	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S625801	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S625801	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S625801	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S625801	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	TRUE
S625801	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	FALSE
S625801	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S633374	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S633374	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S633374	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S633374	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S633374	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S633374	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S633374	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S633374	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	TRUE
S633374	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	FALSE
S633374	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S646424	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S646424	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S646424	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S646424	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S646424	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S646424	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S646424	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S646424	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	TRUE
S646424	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	FALSE
S646424	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S646424	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N9981263	18.5	TRUE
S646424	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N2137138	19.0	FALSE
S646424	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	D	N8892822	N5568770	22.5	FALSE
S646424	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	O	N9981263	N2053914	20.333332	TRUE
S646424	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	O	N9981263	N2381213	24.999998	FALSE
S649302	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S649302	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S649302	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S649302	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S649302	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S649302	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S649302	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S649302	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	TRUE
S649302	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	FALSE
S649302	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S653044	cubicles	p(0,0);	X	N7210304	N2319363	9.0	TRUE
S653044	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	FALSE
S653044	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N2367950	9.75	TRUE
S653044	cubicles	p(0,0);p(1,0);p(2,0);	D	N2319363	N3487541	13.549999	FALSE
S653044	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);	D	N2367950	N4214308	10.5625	TRUE
S653044	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N9487763	13.214287	TRUE
S653044	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	O	N9556533	N4932175	14.642857	FALSE
S653044	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N9527877	14.700001	TRUE
S653044	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N8892822	17.1	FALSE
S653044	cubicles	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	D	N9487763	N3493111	19.1	FALSE
S661572	cubicles	p(0,0);	X	N7210304	N8435133	10.652175	TRUE
S661572	cubicles	p(0,0);	X	N7210304	N2319363	9.0	FALSE
